0.08147040754556656,0.0003957721346523613,0.29150545597076416,0.01445034984499216,0.17863330245018005,0.11867035925388336,0.31487441062927246
0.05289666727185249,3.638711859821342e-05,0.07322432845830917,0.02112339809536934,0.07193517684936523,0.011990063823759556,0.7687939405441284
0.044037628918886185,2.3566313757328317e-05,0.06803387403488159,0.011465704068541527,0.06992180645465851,0.008908851072192192,0.7976085543632507
0.03920423984527588,3.851045039482415e-05,0.13715223968029022,0.008561927825212479,0.09468688815832138,0.029664399102330208,0.6906918287277222
0.06696180254220963,0.0004873736761510372,0.07275038212537766,0.08958089351654053,0.13049951195716858,0.058681149035692215,0.5810388922691345
0.07225540280342102,0.00012811181659344584,0.05597545579075813,0.24968959391117096,0.045792192220687866,0.03154274821281433,0.5446165204048157
0.02480906993150711,6.76896670483984e-05,0.02449333295226097,0.756824254989624,0.01840824820101261,0.014464810490608215,0.16093261539936066
0.007454944774508476,7.122248916857643e-06,0.005168411880731583,0.8752337694168091,0.003353274427354336,0.006000118795782328,0.10278236865997314
0.016268502920866013,1.6181475075427443e-05,0.014877286739647388,0.7800729274749756,0.006672142073512077,0.013124007731676102,0.16896891593933105
0.016233334317803383,2.3186352336779237e-05,0.012318596243858337,0.8182124495506287,0.006830151192843914,0.011416473425924778,0.13496573269367218
0.029148835688829422,3.673244282254018e-05,0.026822419837117195,0.6731806993484497,0.01596957817673683,0.01670030876994133,0.2381414920091629
0.01239708997309208,1.2548270206025336e-05,0.008095122873783112,0.8441991806030273,0.004315369762480259,0.011521680280566216,0.11945902556180954
0.013167883269488811,1.488304951635655e-05,0.00880110077559948,0.8575957417488098,0.0044496143236756325,0.014956669881939888,0.10101401060819626
0.01967739313840866,1.7114516595029272e-05,0.012317412532866001,0.7761541604995728,0.008234087377786636,0.014182265847921371,0.1694175899028778
0.05133536458015442,7.502486550947651e-05,0.045710593461990356,0.19434423744678497,0.07591789215803146,0.03415437042713165,0.5984625816345215
0.03045271523296833,3.491777169983834e-05,0.02012133039534092,0.663138747215271,0.011073312722146511,0.016345810145139694,0.2588331401348114
0.025925621390342712,3.662511153379455e-05,0.024051299318671227,0.3915063738822937,0.030857233330607414,0.02629934437572956,0.5013235211372375
0.04429952800273895,9.005371248349547e-05,0.036318711936473846,0.18805162608623505,0.05604775622487068,0.020798714831471443,0.6543935537338257
0.056010764092206955,8.168466592906043e-05,0.04902851581573486,0.160647451877594,0.07615013420581818,0.0425683818757534,0.6155130863189697
0.018020659685134888,0.00010619309614412487,0.017405949532985687,0.7875699996948242,0.015658453106880188,0.009686259552836418,0.15155252814292908
0.02565346285700798,0.0005014926427975297,0.020415639504790306,0.6900576949119568,0.04154045507311821,0.012297126464545727,0.20953407883644104
0.017391778528690338,0.00034745974699035287,0.026257531717419624,0.7517340779304504,0.03205830603837967,0.0133529556915164,0.15885789692401886
0.056739356368780136,0.0004813149862457067,0.12902942299842834,0.0701090395450592,0.234547421336174,0.07190494984388351,0.4371885061264038
0.10704632103443146,0.0003591801505535841,0.12345045059919357,0.044647492468357086,0.2517715096473694,0.007180534303188324,0.46554455161094666
